  
 ----------------
 Bad Element Info
 ----------------
  
 Element        12654
          4.5628896104526882E-002   6.5428309169959856E-002   0.0000000000000000     
          5.2407344836021975E-002   6.4123475017912601E-002   0.0000000000000000     
          5.9330468601855320E-002   6.4667621131198144E-002   0.0000000000000000     
          4.9654317542954497E-002   7.5020290650480784E-002   0.0000000000000000     
 Problems:
       Maximum Angle      164.60987371750016     
  
 //////////////////////////////////////////////////
 Element        12720
         0.67636678628506774        6.9042902916550949E-002   0.0000000000000000     
         0.68072934789457851        6.8496700316165851E-002   0.0000000000000000     
         0.68997223756865433        7.3676316962867860E-002   0.0000000000000000     
         0.67193828185385551        7.5697092854180706E-002   0.0000000000000000     
 Problems:
       Minimum Angle      35.659352430102345     
  
 //////////////////////////////////////////////////
 Element        12736
         0.73656531811816961        6.5038291624035877E-002   0.0000000000000000     
         0.74327986257064405        6.6285042693744495E-002   0.0000000000000000     
         0.73976453435355516        7.4935616531563429E-002   0.0000000000000000     
         0.72922353510258620        6.4828556567372381E-002   0.0000000000000000     
 Problems:
       Condition          6.4934769086634070     
       Maximum Angle      171.11750212990142     
  
 //////////////////////////////////////////////////
  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      2.6324E-04      1.0841E+00      1.0120E+00      1.1677E+00      2.6290E-04      8.9737E+01      9.0225E+01      1.0000E+00
      2.6291E-04      1.0838E+00      1.0120E+00      1.1676E+00      2.6267E-04      8.9858E+01      9.0104E+01      1.0000E+00
      2.6605E-04      1.0872E+00      1.0133E+00      1.1761E+00      2.6410E-04      8.8904E+01      9.0683E+01      1.0000E+00
      2.6324E-04      1.0840E+00      1.0122E+00      1.1687E+00      2.6290E-04      8.9779E+01      9.0170E+01      1.0000E+00
      2.6390E-04      1.0847E+00      1.0123E+00      1.1698E+00      2.6321E-04      8.9566E+01      9.0299E+01      1.0000E+00
      2.6291E-04      1.0838E+00      1.0121E+00      1.1679E+00      2.6267E-04      8.9866E+01      9.0083E+01      1.0000E+00
      2.6264E-04      1.0835E+00      1.0120E+00      1.1671E+00      2.6260E-04      8.9963E+01      9.0041E+01      1.0000E+00
      2.6267E-04      1.0839E+00      1.0120E+00      1.1676E+00      2.6258E-04      8.9931E+01      9.0064E+01      1.0000E+00
      2.6267E-04      1.0837E+00      1.0120E+00      1.1674E+00      2.6261E-04      8.9965E+01      9.0045E+01      1.0000E+00
      2.6299E-04      1.0855E+00      1.0124E+00      1.1700E+00      2.6271E-04      8.9821E+01      9.0181E+01      1.0000E+00
      2.6299E-04      1.0839E+00      1.0121E+00      1.1679E+00      2.6270E-04      8.9833E+01      9.0113E+01      1.0000E+00
      2.6265E-04      1.0835E+00      1.0120E+00      1.1671E+00      2.6258E-04      8.9957E+01      9.0028E+01      1.0000E+00
      2.6265E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6258E-04      8.9956E+01      9.0032E+01      1.0000E+00
      2.6260E-04      1.0834E+00      1.0119E+00      1.1667E+00      2.6259E-04      8.9989E+01      9.0009E+01      1.0000E+00
      2.6275E-04      1.0841E+00      1.0121E+00      1.1680E+00      2.6268E-04      8.9960E+01      9.0043E+01      1.0000E+00
      2.6366E-04      1.0877E+00      1.0129E+00      1.1738E+00      2.6323E-04      8.9741E+01      9.0264E+01      1.0000E+00
      2.6288E-04      1.0841E+00      1.0121E+00      1.1681E+00      2.6284E-04      8.9977E+01      9.0023E+01      1.0000E+00
      2.6437E-04      1.0882E+00      1.0131E+00      1.1756E+00      2.6413E-04      8.9850E+01      9.0149E+01      1.0000E+00
      2.6305E-04      1.0839E+00      1.0121E+00      1.1683E+00      2.6285E-04      8.9811E+01      9.0167E+01      1.0000E+00
      2.6542E-04      1.0837E+00      1.0126E+00      1.1720E+00      2.6404E-04      8.9410E+01      9.0682E+01      1.0000E+00
      2.6355E-04      1.0887E+00      1.0131E+00      1.1749E+00      2.6283E-04      8.9386E+01      9.0627E+01      1.0000E+00
      2.6257E-04      1.0883E+00      1.0129E+00      1.1723E+00      2.6147E-04      8.8879E+01      9.1135E+01      1.0000E+00
      2.7310E-04      1.0881E+00      1.0143E+00      1.1828E+00      2.6911E-04      8.8271E+01      9.1104E+01      1.0000E+00
      2.7452E-04      1.1203E+00      1.0212E+00      1.2150E+00      2.6306E-04      8.6222E+01      9.4688E+01      1.0000E+00
      2.7532E-04      1.0833E+00      1.0161E+00      1.1953E+00      2.6094E-04      8.6945E+01      9.4920E+01      1.0000E+00
      3.3324E-04      1.1251E+00      1.0290E+00      1.2656E+00      2.9846E-04      8.1131E+01      9.3130E+01      1.0000E+00
      2.6587E-04      1.0990E+00      1.0156E+00      1.1916E+00      2.6393E-04      8.8800E+01      9.1258E+01      1.0000E+00
      2.6506E-04      1.1220E+00      1.0234E+00      1.2260E+00      2.5775E-04      8.5960E+01      9.4661E+01      1.0000E+00
      2.6909E-04      1.1022E+00      1.0167E+00      1.2004E+00      2.6788E-04      8.9209E+01      9.0768E+01      1.0000E+00
      2.8002E-04      1.1451E+00      1.0295E+00      1.2685E+00      2.7289E-04      8.5788E+01      9.3988E+01      1.0000E+00
      2.1422E-04      1.2027E+00      1.0595E+00      1.3920E+00      1.7267E-04      8.1014E+01      1.0391E+02      1.0000E+00
      3.8687E-04      1.5043E+00      1.4688E+00      2.2436E+00      2.1197E-04      5.8629E+01      1.2843E+02      1.0000E+00
      3.2748E-04      1.6355E+00      1.3788E+00      1.9307E+00      2.1442E-04      4.8241E+01      1.2766E+02      1.0000E+00
      9.9840E-04      1.2210E+00      1.0628E+00      1.3365E+00      8.6068E-04      7.8753E+01      1.0441E+02      1.0000E+00
      1.0094E-03      1.2747E+00      1.1509E+00      1.4057E+00      7.2605E-04      7.1967E+01      1.1953E+02      1.0000E+00
      1.1584E-03      1.1277E+00      1.0291E+00      1.2638E+00      1.0777E-03      8.2451E+01      9.3913E+01      1.0000E+00
      2.2490E-04      1.1396E+00      1.0333E+00      1.2603E+00      1.9164E-04      8.3596E+01      1.0343E+02      1.0000E+00
      4.1721E-04      1.4576E+00      1.3626E+00      2.1191E+00      2.3013E-04      6.3568E+01      1.2603E+02      1.0000E+00
      3.8445E-04      1.6113E+00      1.4058E+00      2.0295E+00      2.3427E-04      5.3584E+01      1.3054E+02      1.0000E+00
      1.0765E-03      1.1033E+00      1.0183E+00      1.2102E+00      1.0709E-03      8.9791E+01      9.0347E+01      1.0000E+00
      1.1281E-03      1.1439E+00      1.0292E+00      1.2721E+00      1.0923E-03      8.6036E+01      9.3253E+01      1.0000E+00
      1.0797E-03      1.0984E+00      1.0166E+00      1.1993E+00      1.0727E-03      8.9487E+01      9.0204E+01      1.0000E+00
      1.0556E-03      1.1246E+00      1.0231E+00      1.2287E+00      1.0205E-03      8.6622E+01      9.4075E+01      1.0000E+00
      1.3515E-03      1.6133E+00      1.3586E+00      1.9326E+00      8.7085E-04      4.8991E+01      1.2543E+02      1.0000E+00
      8.7125E-04      1.1429E+00      1.0310E+00      1.2470E+00      7.5104E-04      8.3565E+01      1.0202E+02      1.0000E+00
      1.7445E-03      1.5871E+00      1.5253E+00      2.3225E+00      8.7374E-04      5.7467E+01      1.3255E+02      1.0000E+00
      1.7422E-03      1.5815E+00      1.5176E+00      2.3146E+00      8.7701E-04      5.7680E+01      1.3226E+02      1.0000E+00
      8.7127E-04      1.1428E+00      1.0309E+00      1.2471E+00      7.5129E-04      8.3625E+01      1.0194E+02      1.0000E+00
      1.3510E-03      1.6194E+00      1.3629E+00      1.9376E+00      8.7078E-04      4.8834E+01      1.2580E+02      1.0000E+00
      1.0555E-03      1.1244E+00      1.0233E+00      1.2285E+00      1.0200E-03      8.6359E+01      9.4389E+01      1.0000E+00
      1.0780E-03      1.0956E+00      1.0160E+00      1.1947E+00      1.0731E-03      8.8915E+01      9.1195E+01      1.0000E+00
      1.1287E-03      1.1437E+00      1.0287E+00      1.2698E+00      1.0940E-03      8.5865E+01      9.3535E+01      1.0000E+00
      1.0808E-03      1.1026E+00      1.0171E+00      1.2025E+00      1.0759E-03      8.9080E+01      9.0831E+01      1.0000E+00
      1.0657E-03      1.0961E+00      1.0159E+00      1.1932E+00      1.0538E-03      8.8746E+01      9.1814E+01      1.0000E+00
      1.0388E-03      1.2460E+00      1.0810E+00      1.3239E+00      8.9536E-04      7.2870E+01      1.0830E+02      1.0000E+00
      1.0575E-03      1.0952E+00      1.0156E+00      1.1926E+00      1.0499E-03      8.8881E+01      9.0736E+01      1.0000E+00
      9.8376E-04      1.2191E+00      1.0615E+00      1.3419E+00      8.4297E-04      7.9441E+01      1.0418E+02      1.0000E+00
      3.3290E-04      1.6134E+00      1.3557E+00      1.9183E+00      2.1663E-04      4.9301E+01      1.2566E+02      1.0000E+00
      4.2716E-04      1.5643E+00      1.4923E+00      2.3160E+00      2.1544E-04      5.8992E+01      1.3113E+02      1.0000E+00
      2.1702E-04      1.1588E+00      1.0385E+00      1.2841E+00      1.8366E-04      8.3329E+01      1.0321E+02      1.0000E+00
      2.8074E-04      1.1432E+00      1.0282E+00      1.2673E+00      2.7295E-04      8.6328E+01      9.3271E+01      1.0000E+00
      2.6948E-04      1.1014E+00      1.0165E+00      1.1991E+00      2.6839E-04      8.9474E+01      9.0507E+01      1.0000E+00
      2.6490E-04      1.1209E+00      1.0224E+00      1.2270E+00      2.5612E-04      8.6945E+01      9.3982E+01      1.0000E+00
      2.6861E-04      1.0942E+00      1.0146E+00      1.1862E+00      2.6754E-04      8.9609E+01      9.0474E+01      1.0000E+00
      4.1138E-04      1.4485E+00      1.3590E+00      2.1078E+00      2.2806E-04      6.3832E+01      1.2576E+02      1.0000E+00
      2.2309E-04      1.1424E+00      1.0341E+00      1.2676E+00      1.9026E-04      8.3909E+01      1.0304E+02      1.0000E+00
      3.7445E-04      1.6229E+00      1.4181E+00      2.0145E+00      2.3036E-04      5.2614E+01      1.3120E+02      1.0000E+00
      2.7321E-04      1.1257E+00      1.0232E+00      1.2259E+00      2.6114E-04      8.6073E+01      9.4960E+01      1.0000E+00
      2.7340E-04      1.0895E+00      1.0137E+00      1.1798E+00      2.7036E-04      8.8711E+01      9.0747E+01      1.0000E+00
      3.2858E-04      1.1475E+00      1.0357E+00      1.3024E+00      2.9400E-04      8.0949E+01      9.3880E+01      1.0000E+00
      2.7330E-04      1.0897E+00      1.0179E+00      1.2080E+00      2.6129E-04      8.7965E+01      9.3430E+01      1.0000E+00
      2.6478E-04      1.0874E+00      1.0129E+00      1.1743E+00      2.6464E-04      8.9946E+01      9.0059E+01      1.0000E+00
      2.6322E-04      1.0834E+00      1.0119E+00      1.1667E+00      2.6321E-04      8.9997E+01      9.0003E+01      1.0000E+00
      2.6592E-04      1.0838E+00      1.0120E+00      1.1677E+00      2.6569E-04      8.9952E+01      9.0091E+01      1.0000E+00
      2.6479E-04      1.0798E+00      1.0111E+00      1.1602E+00      2.6465E-04      8.9964E+01      9.0042E+01      1.0000E+00
      2.6288E-04      1.0827E+00      1.0118E+00      1.1656E+00      2.6284E-04      8.9983E+01      9.0018E+01      1.0000E+00
      2.6275E-04      1.0829E+00      1.0118E+00      1.1660E+00      2.6268E-04      8.9970E+01      9.0035E+01      1.0000E+00
      2.6438E-04      1.0794E+00      1.0110E+00      1.1598E+00      2.6414E-04      8.9886E+01      9.0114E+01      1.0000E+00
      2.6367E-04      1.0808E+00      1.0115E+00      1.1633E+00      2.6323E-04      8.9805E+01      9.0203E+01      1.0000E+00
      2.6868E-04      1.0768E+00      1.0106E+00      1.1565E+00      2.6760E-04      8.9743E+01      9.0360E+01      1.0000E+00
      2.6958E-04      1.0700E+00      1.0091E+00      1.1442E+00      2.6846E-04      8.9630E+01      9.0339E+01      1.0000E+00
      2.6526E-04      1.0821E+00      1.0142E+00      1.1823E+00      2.5641E-04      8.8022E+01      9.3196E+01      1.0000E+00
      2.8139E-04      1.0572E+00      1.0088E+00      1.1357E+00      2.7337E-04      8.7284E+01      9.2132E+01      1.0000E+00
      2.6918E-04      1.0696E+00      1.0091E+00      1.1438E+00      2.6796E-04      8.9393E+01      9.0579E+01      1.0000E+00
      2.6591E-04      1.0757E+00      1.0109E+00      1.1586E+00      2.6394E-04      8.9098E+01      9.0988E+01      1.0000E+00
      2.8059E-04      1.0532E+00      1.0086E+00      1.1283E+00      2.7340E-04      8.6826E+01      9.2885E+01      1.0000E+00
      2.6538E-04      1.0756E+00      1.0125E+00      1.1679E+00      2.5790E-04      8.7057E+01      9.3816E+01      1.0000E+00
      2.6267E-04      1.0832E+00      1.0119E+00      1.1664E+00      2.6261E-04      8.9971E+01      9.0042E+01      1.0000E+00
      2.6265E-04      1.0834E+00      1.0119E+00      1.1666E+00      2.6260E-04      8.9954E+01      9.0049E+01      1.0000E+00
      2.6298E-04      1.0823E+00      1.0118E+00      1.1657E+00      2.6271E-04      8.9860E+01      9.0144E+01      1.0000E+00
      2.6266E-04      1.0831E+00      1.0119E+00      1.1666E+00      2.6256E-04      8.9937E+01      9.0057E+01      1.0000E+00
      2.6265E-04      1.0835E+00      1.0119E+00      1.1668E+00      2.6259E-04      8.9940E+01      9.0064E+01      1.0000E+00
      2.6267E-04      1.0840E+00      1.0121E+00      1.1678E+00      2.6253E-04      8.9910E+01      9.0107E+01      1.0000E+00
      2.6256E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6254E-04      8.9976E+01      9.0020E+01      1.0000E+00
      2.6253E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6251E-04      8.9986E+01      9.0020E+01      1.0000E+00
      2.6354E-04      1.0810E+00      1.0117E+00      1.1649E+00      2.6278E-04      8.9481E+01      9.0542E+01      1.0000E+00
      2.6296E-04      1.0837E+00      1.0120E+00      1.1674E+00      2.6271E-04      8.9770E+01      9.0192E+01      1.0000E+00
      2.6268E-04      1.0826E+00      1.0124E+00      1.1689E+00      2.6174E-04      8.8816E+01      9.1182E+01      1.0000E+00
      2.6507E-04      1.0890E+00      1.0129E+00      1.1742E+00      2.6377E-04      8.9071E+01      9.0872E+01      1.0000E+00
      2.6277E-04      1.0838E+00      1.0120E+00      1.1675E+00      2.6260E-04      8.9898E+01      9.0082E+01      1.0000E+00
      2.6258E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6253E-04      8.9971E+01      9.0018E+01      1.0000E+00
      2.6369E-04      1.0847E+00      1.0123E+00      1.1697E+00      2.6302E-04      8.9637E+01      9.0238E+01      1.0000E+00
      2.6277E-04      1.0835E+00      1.0120E+00      1.1673E+00      2.6260E-04      8.9907E+01      9.0065E+01      1.0000E+00
      2.6264E-04      1.0852E+00      1.0124E+00      1.1701E+00      2.6229E-04      8.9843E+01      9.0208E+01      1.0000E+00
      2.6232E-04      1.0862E+00      1.0127E+00      1.1725E+00      2.6185E-04      8.9753E+01      9.0332E+01      1.0000E+00
      2.6251E-04      1.0837E+00      1.0120E+00      1.1673E+00      2.6245E-04      8.9975E+01      9.0035E+01      1.0000E+00
      2.6246E-04      1.0838E+00      1.0120E+00      1.1676E+00      2.6239E-04      8.9956E+01      9.0055E+01      1.0000E+00
      2.6175E-04      1.0856E+00      1.0126E+00      1.1715E+00      2.6160E-04      8.9651E+01      9.0370E+01      1.0000E+00
      2.6166E-04      1.0851E+00      1.0125E+00      1.1709E+00      2.6098E-04      8.9589E+01      9.0555E+01      1.0000E+00
      2.6242E-04      1.0837E+00      1.0120E+00      1.1674E+00      2.6239E-04      8.9928E+01      9.0068E+01      1.0000E+00
      2.6251E-04      1.0834E+00      1.0120E+00      1.1671E+00      2.6240E-04      8.9894E+01      9.0110E+01      1.0000E+00
      2.6251E-04      1.0834E+00      1.0119E+00      1.1667E+00      2.6250E-04      8.9993E+01      9.0007E+01      1.0000E+00
      2.6250E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6249E-04      8.9994E+01      9.0007E+01      1.0000E+00
      2.6255E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6251E-04      8.9980E+01      9.0014E+01      1.0000E+00
      2.6251E-04      1.0834E+00      1.0119E+00      1.1667E+00      2.6250E-04      8.9996E+01      9.0004E+01      1.0000E+00
      2.6250E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6249E-04      8.9989E+01      9.0009E+01      1.0000E+00
      2.6252E-04      1.0833E+00      1.0119E+00      1.1667E+00      2.6250E-04      8.9983E+01      9.0015E+01      1.0000E+00
      2.6250E-04      1.0833E+00      1.0119E+00      1.1667E+00      2.6250E-04      8.9999E+01      9.0001E+01      1.0000E+00
      2.6250E-04      1.0833E+00      1.0119E+00      1.1667E+00      2.6250E-04      8.9998E+01      9.0001E+01      1.0000E+00
      2.6272E-04      1.0825E+00      1.0120E+00      1.1672E+00      2.6141E-04      8.9608E+01      9.0616E+01      1.0000E+00
      2.6403E-04      1.0793E+00      1.0109E+00      1.1591E+00      2.6312E-04      8.9818E+01      9.0212E+01      1.0000E+00
      2.6274E-04      1.0828E+00      1.0118E+00      1.1662E+00      2.6256E-04      8.9885E+01      9.0129E+01      1.0000E+00
      2.6293E-04      1.0823E+00      1.0117E+00      1.1648E+00      2.6280E-04      8.9949E+01      9.0079E+01      1.0000E+00
      2.6374E-04      1.0795E+00      1.0111E+00      1.1600E+00      2.6264E-04      8.9503E+01      9.0724E+01      1.0000E+00
      2.6172E-04      1.0838E+00      1.0125E+00      1.1706E+00      2.5992E-04      8.9045E+01      9.1252E+01      1.0000E+00
      2.6284E-04      1.0824E+00      1.0117E+00      1.1650E+00      2.6263E-04      8.9964E+01      9.0076E+01      1.0000E+00
      2.6257E-04      1.0831E+00      1.0119E+00      1.1664E+00      2.6229E-04      8.9907E+01      9.0152E+01      1.0000E+00
      2.6256E-04      1.0832E+00      1.0119E+00      1.1666E+00      2.6253E-04      8.9979E+01      9.0019E+01      1.0000E+00
      2.6258E-04      1.0832E+00      1.0119E+00      1.1664E+00      2.6256E-04      8.9986E+01      9.0016E+01      1.0000E+00
      2.6251E-04      1.0833E+00      1.0119E+00      1.1667E+00      2.6250E-04      8.9998E+01      9.0002E+01      1.0000E+00
      2.6251E-04      1.0833E+00      1.0119E+00      1.1666E+00      2.6251E-04      8.9998E+01      9.0002E+01      1.0000E+00
      2.6257E-04      1.0832E+00      1.0119E+00      1.1663E+00      2.6255E-04      8.9989E+01      9.0007E+01      1.0000E+00
      2.6257E-04      1.0832E+00      1.0119E+00      1.1664E+00      2.6256E-04      8.9994E+01      9.0006E+01      1.0000E+00
      2.6251E-04      1.0833E+00      1.0119E+00      1.1666E+00      2.6251E-04      8.9998E+01      9.0002E+01      1.0000E+00
      2.6252E-04      1.0833E+00      1.0119E+00      1.1666E+00      2.6251E-04      8.9996E+01      9.0003E+01      1.0000E+00
      2.6014E-04      1.0882E+00      1.0132E+00      1.1752E+00      2.5899E-04      8.8986E+01      9.1178E+01      1.0000E+00
      2.6323E-04      1.0836E+00      1.0135E+00      1.1775E+00      2.6028E-04      8.9039E+01      9.0792E+01      1.0000E+00
      2.6271E-04      1.0831E+00      1.0119E+00      1.1667E+00      2.6248E-04      8.9904E+01      9.0066E+01      1.0000E+00
      2.6387E-04      1.0822E+00      1.0119E+00      1.1669E+00      2.6304E-04      8.9739E+01      9.0189E+01      1.0000E+00
      2.7136E-04      1.0807E+00      1.0123E+00      1.1694E+00      2.6671E-04      8.9131E+01      9.1014E+01      1.0000E+00
      2.7395E-04      1.0827E+00      1.0113E+00      1.1622E+00      2.7004E-04      8.8811E+01      9.0672E+01      1.0000E+00
      2.6544E-04      1.0811E+00      1.0115E+00      1.1633E+00      2.6445E-04      8.9592E+01      9.0209E+01      1.0000E+00
      2.6564E-04      1.0800E+00      1.0110E+00      1.1597E+00      2.6500E-04      8.9782E+01      9.0316E+01      1.0000E+00
      2.6268E-04      1.0832E+00      1.0119E+00      1.1666E+00      2.6259E-04      8.9960E+01      9.0030E+01      1.0000E+00
      2.6293E-04      1.0831E+00      1.0119E+00      1.1665E+00      2.6273E-04      8.9899E+01      9.0068E+01      1.0000E+00
      2.6254E-04      1.0833E+00      1.0119E+00      1.1667E+00      2.6252E-04      8.9989E+01      9.0007E+01      1.0000E+00
      2.6258E-04      1.0833E+00      1.0119E+00      1.1666E+00      2.6254E-04      8.9980E+01      9.0013E+01      1.0000E+00
      2.6319E-04      1.0827E+00      1.0117E+00      1.1654E+00      2.6300E-04      8.9871E+01      9.0091E+01      1.0000E+00
      2.6318E-04      1.0822E+00      1.0116E+00      1.1644E+00      2.6310E-04      8.9910E+01      9.0106E+01      1.0000E+00
      2.6261E-04      1.0832E+00      1.0119E+00      1.1664E+00      2.6258E-04      8.9976E+01      9.0019E+01      1.0000E+00
      2.6260E-04      1.0831E+00      1.0119E+00      1.1663E+00      2.6260E-04      8.9982E+01      9.0020E+01      1.0000E+00
      2.6657E-04      1.0804E+00      1.0128E+00      1.1725E+00      2.6254E-04      8.9019E+01      9.0627E+01      1.0000E+00
      2.5930E-04      1.0875E+00      1.0139E+00      1.1811E+00      2.5667E-04      8.9354E+01      9.0443E+01      1.0000E+00
      2.6401E-04      1.0799E+00      1.0115E+00      1.1633E+00      2.6314E-04      8.9733E+01      9.0281E+01      1.0000E+00
      2.6209E-04      1.0834E+00      1.0123E+00      1.1692E+00      2.6113E-04      8.9721E+01      9.0160E+01      1.0000E+00
      2.5632E-04      1.0947E+00      1.0156E+00      1.1932E+00      2.5453E-04      8.9575E+01      9.0326E+01      1.0000E+00
      2.5470E-04      1.0997E+00      1.0170E+00      1.2024E+00      2.5357E-04      8.9759E+01      9.0227E+01      1.0000E+00
      2.6097E-04      1.0861E+00      1.0128E+00      1.1733E+00      2.6032E-04      8.9816E+01      9.0090E+01      1.0000E+00
      2.6043E-04      1.0876E+00      1.0132E+00      1.1760E+00      2.6006E-04      8.9904E+01      9.0059E+01      1.0000E+00
      2.6289E-04      1.0824E+00      1.0117E+00      1.1654E+00      2.6270E-04      8.9901E+01      9.0084E+01      1.0000E+00
      2.6252E-04      1.0831E+00      1.0119E+00      1.1667E+00      2.6229E-04      8.9918E+01      9.0047E+01      1.0000E+00
      2.6257E-04      1.0832E+00      1.0119E+00      1.1664E+00      2.6254E-04      8.9981E+01      9.0015E+01      1.0000E+00
      2.6252E-04      1.0833E+00      1.0119E+00      1.1666E+00      2.6248E-04      8.9985E+01      9.0009E+01      1.0000E+00
      2.6228E-04      1.0837E+00      1.0120E+00      1.1677E+00      2.6212E-04      8.9950E+01      9.0021E+01      1.0000E+00
      2.6215E-04      1.0840E+00      1.0121E+00      1.1682E+00      2.6207E-04      8.9976E+01      9.0011E+01      1.0000E+00
      2.6248E-04      1.0834E+00      1.0119E+00      1.1667E+00      2.6246E-04      8.9991E+01      9.0004E+01      1.0000E+00
      2.6246E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6245E-04      8.9996E+01      9.0002E+01      1.0000E+00
      2.5356E-04      1.1031E+00      1.0179E+00      1.2080E+00      2.5285E-04      8.9855E+01      9.0151E+01      1.0000E+00
      2.5287E-04      1.1050E+00      1.0183E+00      1.2105E+00      2.5248E-04      8.9916E+01      9.0089E+01      1.0000E+00
      2.6011E-04      1.0885E+00      1.0134E+00      1.1775E+00      2.5990E-04      8.9949E+01      9.0037E+01      1.0000E+00
      2.5992E-04      1.0890E+00      1.0135E+00      1.1782E+00      2.5981E-04      8.9973E+01      9.0022E+01      1.0000E+00
      2.5269E-04      1.1055E+00      1.0183E+00      1.2105E+00      2.5251E-04      8.9956E+01      9.0045E+01      1.0000E+00
      2.5301E-04      1.1047E+00      1.0183E+00      1.2102E+00      2.5258E-04      8.9911E+01      9.0095E+01      1.0000E+00
      2.5987E-04      1.0891E+00      1.0135E+00      1.1782E+00      2.5982E-04      8.9988E+01      9.0012E+01      1.0000E+00
      2.5996E-04      1.0890E+00      1.0135E+00      1.1781E+00      2.5984E-04      8.9972E+01      9.0023E+01      1.0000E+00
      2.6209E-04      1.0842E+00      1.0121E+00      1.1685E+00      2.6205E-04      8.9989E+01      9.0006E+01      1.0000E+00
      2.6206E-04      1.0843E+00      1.0122E+00      1.1686E+00      2.6204E-04      8.9995E+01      9.0004E+01      1.0000E+00
      2.6246E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6245E-04      8.9998E+01      9.0001E+01      1.0000E+00
      2.6245E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6245E-04      8.9999E+01      9.0000E+01      1.0000E+00
      2.6205E-04      1.0843E+00      1.0122E+00      1.1686E+00      2.6204E-04      8.9998E+01      9.0002E+01      1.0000E+00
      2.6206E-04      1.0843E+00      1.0122E+00      1.1686E+00      2.6204E-04      8.9995E+01      9.0004E+01      1.0000E+00
      2.6245E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6245E-04      9.0000E+01      9.0000E+01      1.0000E+00
      2.6245E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6245E-04      8.9999E+01      9.0000E+01      1.0000E+00
      2.5378E-04      1.1027E+00      1.0178E+00      1.2073E+00      2.5309E-04      8.9861E+01      9.0145E+01      1.0000E+00
      2.5489E-04      1.0994E+00      1.0169E+00      1.2016E+00      2.5387E-04      8.9776E+01      9.0197E+01      1.0000E+00
      2.6016E-04      1.0884E+00      1.0134E+00      1.1773E+00      2.5996E-04      8.9951E+01      9.0034E+01      1.0000E+00
      2.6046E-04      1.0876E+00      1.0131E+00      1.1758E+00      2.6012E-04      8.9907E+01      9.0049E+01      1.0000E+00
      2.5605E-04      1.0949E+00      1.0155E+00      1.1925E+00      2.5446E-04      8.9545E+01      9.0227E+01      1.0000E+00
      2.5694E-04      1.0898E+00      1.0138E+00      1.1800E+00      2.5426E-04      8.8878E+01      9.0629E+01      1.0000E+00
      2.6081E-04      1.0864E+00      1.0128E+00      1.1733E+00      2.6021E-04      8.9792E+01      9.0080E+01      1.0000E+00
      2.6126E-04      1.0848E+00      1.0123E+00      1.1698E+00      2.6029E-04      8.9550E+01      9.0277E+01      1.0000E+00
      2.6210E-04      1.0842E+00      1.0121E+00      1.1685E+00      2.6206E-04      8.9989E+01      9.0006E+01      1.0000E+00
      2.6215E-04      1.0840E+00      1.0121E+00      1.1682E+00      2.6208E-04      8.9976E+01      9.0009E+01      1.0000E+00
      2.6246E-04      1.0834E+00      1.0119E+00      1.1669E+00      2.6245E-04      8.9998E+01      9.0001E+01      1.0000E+00
      2.6246E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6245E-04      8.9996E+01      9.0002E+01      1.0000E+00
      2.6223E-04      1.0838E+00      1.0120E+00      1.1677E+00      2.6209E-04      8.9945E+01      9.0026E+01      1.0000E+00
      2.6236E-04      1.0835E+00      1.0119E+00      1.1670E+00      2.6214E-04      8.9891E+01      9.0069E+01      1.0000E+00
      2.6248E-04      1.0834E+00      1.0119E+00      1.1668E+00      2.6245E-04      8.9991E+01      9.0005E+01      1.0000E+00
      2.6250E-04      1.0833E+00      1.0119E+00      1.1667E+00      2.6246E-04      8.9983E+01      9.0011E+01      1.0000E+00
      2.5848E-04      1.0849E+00      1.0121E+00      1.1668E+00      2.5439E-04      8.7677E+01      9.1701E+01      1.0000E+00
      2.6487E-04      1.0752E+00      1.0113E+00      1.1556E+00      2.6094E-04      8.7053E+01      9.2330E+01      1.0000E+00
      2.6218E-04      1.0827E+00      1.0118E+00      1.1655E+00      2.6095E-04      8.9240E+01      9.0533E+01      1.0000E+00
      2.6392E-04      1.0797E+00      1.0112E+00      1.1608E+00      2.6303E-04      8.9093E+01      9.0772E+01      1.0000E+00
      2.7352E-04      1.0826E+00      1.0121E+00      1.1580E+00      2.7041E-04      8.7124E+01      9.3183E+01      1.0000E+00
      2.7252E-04      1.0967E+00      1.0167E+00      1.1954E+00      2.6593E-04      8.6330E+01      9.2416E+01      1.0000E+00
